tau_vis_px,tau_vis_py,tau_vis_pz,tau_vis_e,met_px,met_py
-158.22961,-150.20604,25.311428,219.63536,137.07594,130.32176
-88.2901,406.8706,-116.38165,436.67484,82.62837,-366.0543
-130.03041,18.667656,-326.2575,351.7109,126.53105,-15.451657
281.16318,7.4807205,134.0092,311.65588,-281.68387,0.20077981
-73.65102,-141.6516,-76.54258,177.34485,82.17889,152.53285
-40.30481,-357.88312,-258.55762,443.35312,45.76629,358.7376
290.49402,193.96796,60.09649,354.43185,-273.33716,-191.92215
39.74336,-195.40337,-267.27542,333.46393,-31.177738,195.95564
-125.45101,29.752773,505.87198,522.1158,155.28757,-196.53117
-313.83563,35.54734,54.843994,320.5719,309.03964,-36.7897
36.21815,141.41681,-46.173676,153.10942,-47.434605,-130.62778
-312.5352,95.40557,103.174515,342.67398,314.39178,-97.63183
-8.000624,-129.46924,-775.24927,786.0391,0.8730587,127.127335
273.87875,-368.45392,-175.01595,491.3818,-250.79497,343.60587
-13.604531,367.36127,-4.7177453,367.6437,17.903225,-332.50165
-173.2039,-59.092136,90.32476,204.15475,162.4244,60.727093
-178.54681,161.72697,-395.7769,463.33115,190.01276,-163.1413
-129.22427,-155.46529,1.5048375,202.2266,128.34958,153.6402
-124.55498,179.5659,290.19592,363.48895,113.288574,-184.71875
-78.643394,227.73688,-185.85641,305.03677,76.459045,-230.75204
462.7866,-102.84394,482.2343,676.48584,-465.3126,84.4506
218.52255,159.77922,-137.05547,303.43927,-225.97792,-178.81378
241.15533,323.58807,-618.23364,738.3521,-236.73248,-310.03845
336.41403,-220.80783,125.87472,421.8842,-331.66437,219.88928
-87.61894,167.55396,-108.82249,218.17726,73.45182,-143.10094
35.89919,-248.1438,193.17528,316.5157,-37.869213,244.73628
-279.66406,-278.52435,-785.70404,879.8184,286.96738,280.2737
-171.1472,138.57486,407.15103,462.8975,168.6715,-138.1172
5.8582172,521.7934,188.62555,554.87537,3.7834072,-519.2766
447.56888,159.65887,498.19058,688.50055,-440.39526,-143.40323
25.40756,-441.05942,-1392.8083,1461.1964,-13.19778,419.41794
198.68503,256.50235,239.07878,403.0242,-188.65024,-244.21912
-392.99826,-54.614456,500.97272,639.06604,383.00137,66.235794
-293.22513,-73.60315,102.82613,320.87878,302.41837,89.40242
-9.1448555,-153.9985,195.24063,248.83394,135.91078,264.67715
168.19995,-90.053055,-971.6115,990.1714,-191.56726,89.40337
-426.6943,-182.03056,-1177.9862,1266.0391,428.77414,163.21858
-143.98003,-117.30392,11.483805,186.12068,144.19998,121.79941
348.53207,-11.507128,-192.74991,398.47592,-361.9559,29.491127
126.95726,-449.32855,-7.045875,467.0042,-79.19046,421.24588
421.9115,164.64249,-49.555573,455.6032,-415.25815,-177.16295
-119.38563,-144.63245,-49.88144,194.06094,97.49583,150.9064
6.617895,-91.839355,33.950745,98.144,-146.40735,118.90166
289.68018,118.69364,366.58658,482.06842,-291.7674,-113.42384
-370.20538,82.42854,84.28306,388.60718,380.8616,-81.35635
-301.64697,-172.49374,-454.05695,571.765,275.7593,188.54051
-173.77426,227.73094,215.75598,359.1272,149.74132,-231.71599
-113.263664,-39.74022,161.8306,201.49094,-230.13826,211.13263
192.21753,-80.869125,-1147.2845,1166.0862,-191.1722,67.77599
-255.324,334.72952,-1694.6663,1746.2104,254.64384,-341.51706
-103.76417,215.75275,1087.1044,1113.1985,113.70052,-230.9973
190.36714,326.66962,49.979332,381.38165,-163.7768,-338.01395
-157.11357,-0.009350963,-165.2628,228.03426,136.15814,10.343019
131.66095,156.22585,-71.71056,216.5287,-131.42891,-94.34009
-146.64621,-103.65571,-177.02881,252.17294,140.57867,114.5118
90.49581,-152.74281,-218.93245,281.87106,-89.41319,149.08006
146.73251,-125.872856,-66.74423,204.58871,-135.03683,94.67247
392.0572,-80.64634,-832.119,923.38226,-378.95358,73.10226
-266.4642,-104.33423,558.33624,627.39954,263.74304,101.87912
-16.745176,155.9197,-142.23854,211.74973,6.759973,-169.65762
-367.72116,307.08884,949.5806,1063.591,380.6031,-307.40823
-89.47855,146.96593,346.72083,387.07758,75.78279,-157.35565
-189.35052,-353.4198,1096.7028,1167.6979,181.95894,336.74313
-150.10658,-276.77615,-530.11957,616.6795,148.94351,274.13098
16.724628,344.6087,65.14811,351.11526,-17.383837,-346.84525
8.042534,267.17184,-557.8085,618.62964,7.068144,-241.20538
265.03278,104.72494,-703.787,759.3081,-264.8807,-113.56391
-263.36194,-107.42962,171.27216,332.01865,262.6117,107.71521
-404.1008,-174.2902,448.23148,628.16815,402.03067,186.1582
124.42494,247.07623,-665.62726,720.8261,-142.23982,-246.46751
-247.3369,126.77867,-504.8975,576.38617,235.97903,-106.39096
-143.35123,-348.64798,42.17419,379.3261,138.81859,347.52695
-220.12248,-69.0309,59.755066,238.30974,219.97649,50.784534
-135.49817,-248.52608,-73.81196,292.53558,138.10863,227.25221
-347.35083,-151.14569,388.10086,542.3289,348.8565,153.2199
-155.92682,-122.93375,216.46628,293.74274,151.41684,141.89314
117.36144,-340.33017,462.82773,586.4737,-127.538795,326.2299
86.191635,341.1951,-64.499695,357.77768,-80.1337,-331.57294
-190.05952,-57.899857,-796.1369,820.5741,186.3804,60.717957
375.61685,96.82959,149.25827,415.6294,-369.98245,-103.286
-171.95253,7.925534,-70.9255,186.17532,183.00711,-4.3390684
306.37,-119.93351,-533.20026,626.5392,-325.2485,117.39845
351.18558,296.04617,-100.42012,470.16895,-338.69907,-294.50214
-211.78716,305.6462,74.35648,379.2154,209.29904,-304.38528
-282.3187,-188.02245,-4.747154,339.41415,280.40695,195.86285
-37.292904,290.20233,27.734108,294.01358,15.7141,-289.69385
161.614,-308.1443,564.7795,663.38605,-174.56216,294.9074
-246.73697,-30.55156,389.3188,461.9631,246.19206,46.709618
-187.61644,233.83528,-131.0079,327.1747,186.22282,-233.18549
516.2884,-187.12558,-231.35307,595.9249,-516.4481,178.19073
-43.235058,136.25049,-157.59438,212.7678,52.17398,-149.9056
150.36058,48.542847,0.47681966,158.01051,-159.3848,-64.430275
196.81853,-305.62714,-23.627708,364.28946,-176.23912,294.08218
-85.4464,-217.39809,-471.49466,526.1847,72.221634,243.57846
413.40244,174.75473,-494.621,667.90027,-399.26266,-224.51627
230.3784,57.856518,-120.42491,266.383,-245.62305,-54.663692
-131.4574,160.21667,614.3335,648.35,132.19672,-163.5585
-347.6383,-243.799,190.76065,465.4932,341.31436,231.78851
-206.33788,-12.770046,60.18358,215.31905,203.0078,13.17458
139.42598,46.10323,191.93239,241.66832,-119.82308,-60.563156
160.6576,337.3692,-6.659417,373.75708,-159.61479,-327.70074
-58.42642,151.26793,-209.66823,265.06055,55.053173,-147.99428
-99.877235,19.697302,-323.4437,339.08652,124.973114,-18.289686
178.12062,-136.43881,-9.494803,225.32153,-203.8793,131.39062
54.790405,-213.90424,-102.55192,243.51624,-57.68369,215.07498
407.6207,-32.88394,-96.539314,420.19385,-404.04965,32.582687
-49.25042,-113.177475,-200.4285,235.38829,66.19798,121.36119
-207.30414,54.46356,-376.77704,433.62955,223.34392,-38.468
-263.1949,288.724,1002.0403,1075.53,274.46927,-302.95557
-100.57746,170.73854,-560.8101,594.79114,101.43474,-179.02072
281.2374,-281.94598,389.83548,557.2844,-266.89648,270.94083
-405.43472,200.63103,-543.44666,707.08344,397.71118,-214.57642
106.916504,202.41849,612.61566,653.99945,-131.63603,-177.35387
132.23128,-436.44455,-194.55219,495.81686,-121.21812,434.71896
42.0947,-102.96939,126.674164,168.58536,-47.93274,-256.80832
4.8454914,-407.47845,-372.8377,552.33154,0.94329816,395.694
-104.165665,203.62483,69.78948,239.22606,82.5013,-190.96725
377.57812,100.76323,-73.97236,397.73157,139.45918,351.83197
85.51554,-304.88586,-90.284195,331.78998,-76.76372,312.5708
-120.07174,30.833578,-180.49399,218.96582,126.24735,-22.375185
-237.21806,-363.4354,-94.434326,444.1787,236.74655,346.5068
111.52998,-182.748,158.61772,266.4579,-132.01253,157.73624
-398.33734,-13.595975,43.97962,400.99283,393.33185,7.9055657
-204.84465,278.71225,-455.4257,572.0567,198.97649,-277.48184
-146.62007,358.36905,12.879316,387.53894,144.14133,-359.96402
-262.51016,-54.90123,-360.91016,449.85446,258.55884,51.259396
-139.30298,-210.13628,-41.817406,255.95651,137.82402,206.20137
-330.29944,-34.126884,142.07288,363.51642,330.0209,27.992056
64.36287,-427.59323,-229.25536,490.3029,-75.683464,447.66074
139.8888,-240.42567,446.41995,526.4231,-145.276,239.55542
-509.5565,280.6889,-1646.8535,1746.5978,513.43256,-279.20203
-26.954313,-359.33026,554.3328,661.1699,25.854939,360.44287
-345.98633,216.62505,976.549,1058.66,326.02496,-228.71136
-249.64172,-101.69924,-335.22208,430.16083,250.79779,102.960075
280.5557,146.14088,-929.532,981.9246,-302.7199,-127.2717
23.39743,136.03166,-15.455281,139.10677,-18.173641,-127.737144
-124.63502,-38.011368,-75.430115,150.56471,117.69906,47.47934
166.43898,217.87228,-475.82376,549.1617,-150.60869,-216.0644
-224.73663,-251.00728,1048.3496,1101.1934,231.59485,248.95815
-304.2017,-109.361435,-155.79709,358.85272,307.06155,108.93424
-308.27112,-254.52661,-1781.3115,1825.6213,300.36838,258.0905
342.7603,-277.52875,264.63406,514.4562,-336.44675,264.05005
-21.934526,135.67255,-119.86647,182.40619,-161.15443,-219.18353
45.670773,-217.49,250.73738,335.51535,-51.26339,213.48184
-92.54489,184.72798,165.25394,264.58463,85.70035,-183.33032
-173.49358,-109.09297,221.354,301.69498,181.82582,98.077644
-371.46997,-0.17249282,125.683525,392.156,373.13483,-11.087555
141.19951,-154.95369,-263.97516,337.8392,-155.42435,191.0566
-120.85971,-460.27524,0.42805356,475.87997,111.68016,456.17438
-40.824833,166.60495,696.42,717.2466,30.72935,-165.55214
90.0384,-318.7063,1834.1783,1864.6826,-104.27659,320.82733
-278.70038,-127.38189,466.91956,558.4937,274.10626,130.71114
190.16505,-8.385265,-80.293236,206.61311,-189.1727,-6.308477
-221.74147,338.5097,-667.2732,780.4154,217.70433,-338.49634
-310.52072,209.31021,92.37261,385.71738,296.42734,-190.5723
133.14136,-202.50195,488.7916,545.63184,-140.35893,212.87054
250.4336,214.01286,-52.355106,333.55798,-249.89285,-203.61024
-49.44517,-223.75139,-245.44142,335.78476,52.02796,224.53926
-87.614746,111.93165,106.1125,177.60112,87.157074,-106.029396
-73.72275,-204.17352,-393.9778,450.02817,52.91556,201.46329
427.45056,-125.09427,170.65855,476.96594,-432.49725,123.20671
-9.974309,251.7725,-32.89524,254.12697,11.207392,-246.32663
-182.94058,324.9407,-651.2398,750.58075,199.94386,-329.9391
289.84946,-230.81216,-1534.7222,1578.817,-293.19092,223.11046
82.57064,-211.71349,-175.6922,287.2536,-80.65983,213.01468
-299.9029,-113.95277,946.4705,999.3665,298.56796,121.20668
-365.26147,-48.823605,162.85889,405.11203,339.18307,14.747403
333.2012,135.84584,156.59091,392.4271,-318.20108,-112.34689
-204.86382,36.199947,165.34236,265.75726,223.79814,-33.47537
109.69017,-225.74942,164.89632,300.3239,-108.98952,219.51064
442.07578,48.354355,327.22577,552.1507,-429.5039,-32.587727
133.38162,-158.2489,-132.56497,245.81902,-123.223526,159.97968
344.21,121.23768,253.97583,444.61804,-338.30045,-129.47496
301.32825,-350.3118,-666.908,811.34845,-317.68857,364.4734
-324.9508,236.77777,814.53455,908.3635,321.8298,-237.24377
288.9445,-177.49106,-155.33936,373.05795,-286.08224,185.8475
-274.32733,109.49287,548.2098,622.71936,279.75604,-105.60142
-288.62866,57.621082,-354.5137,460.77628,299.6263,-82.688545
-255.83263,112.62277,-146.8583,315.76398,236.38246,-97.19998
79.53063,-179.01288,55.33811,203.6966,-54.566296,162.16483
-4.928661,465.72516,694.9461,836.59766,0.24690334,-463.1809
129.3477,211.47972,-535.34906,589.96027,-121.919365,-208.54468
129.62865,322.86267,703.85394,785.56024,-122.66377,-329.61618
104.32596,-264.77838,-114.836,306.9688,-111.46001,253.30307
-199.0412,-155.60434,150.9631,294.38647,209.55844,150.1907
-117.50391,-85.006485,-54.880123,155.06903,129.72522,99.82569
-14.827515,160.87416,3.873384,161.60252,9.899544,-161.45094
-397.57523,142.28621,35.77494,423.89557,395.3962,-160.96336
142.13876,168.73497,-373.47903,433.7776,-157.27365,-174.94173
-365.70895,60.607327,157.71959,402.8646,366.65906,-61.69308
3.6547444,-100.97092,-1.4356558,101.04737,-141.75179,-33.123753
-44.565067,142.17555,-734.88306,749.8525,44.122925,-138.34499
-186.5548,8.530911,303.26865,356.16132,179.77141,-2.4748633
-126.517654,-195.758,138.39044,271.0735,113.33823,206.51201
-213.14949,286.13397,-231.44315,425.29794,211.09291,-283.4614
205.55841,-280.10382,-52.253033,351.3443,-196.91914,277.75604
-123.02711,272.82614,68.58794,307.0532,105.83949,-274.92007
-393.39175,161.65465,-433.9345,607.78406,382.5759,-166.72513
3.2531135,151.2293,465.50626,489.47385,-4.369,-151.71445
-357.18277,-89.44714,341.6995,502.33484,341.15808,90.21681
-61.766792,-215.77466,319.19092,390.20862,54.911774,218.32243
245.89348,-200.45517,-36.571243,319.34976,-227.96698,200.01616
105.344955,69.356186,46.79594,134.59465,-103.00332,-70.52722
-82.63977,-284.51614,-20.994732,297.01953,79.488625,282.763
-73.62043,137.29529,166.8651,228.28517,48.07984,-116.97641
-121.16657,-57.81775,-325.8313,352.4739,111.41465,57.71668
-92.831985,-159.35251,80.57224,201.26291,58.4242,160.3737
-7.8919516,546.0233,662.4826,858.80676,-3.6170125,-561.1962
-70.550026,229.06676,-59.263634,246.90529,77.592995,-237.1794
72.97677,-146.10722,147.24368,219.896,-283.58334,138.05873
-118.68351,428.18536,244.8668,507.33667,114.30785,-404.23456
26.110098,146.4926,92.26389,175.08533,-30.710917,-126.94058
181.40385,144.43335,590.1067,634.2148,-196.6229,-136.38225
190.26495,186.60611,58.038372,272.75797,-208.81305,-198.5653
33.034485,346.34894,302.01086,462.11392,-38.64752,-355.37228
146.18192,-275.097,-602.958,678.7344,-128.26779,287.09457
-205.92473,-61.23609,-375.7796,432.85703,199.84854,52.7516
136.77899,414.23367,-965.5752,1059.5453,-144.21114,-434.80408
300.70984,188.62207,-895.97363,963.73474,-303.83322,-197.48209
-264.2695,37.637917,189.38934,327.34778,261.3389,-37.91648
-88.18672,117.896675,-45.671288,154.15074,76.330414,-110.92307
333.77472,-287.29242,924.8442,1024.3455,-335.87967,273.23764
7.5221705,353.35675,905.66693,972.19354,-4.846314,-326.50394
-172.37395,-44.51039,434.73038,469.77356,166.39165,46.760452
-17.840826,-239.17499,-350.09763,424.3737,27.936512,208.95476
341.94183,-90.57269,-274.8936,448.1242,-314.70856,78.8613
-180.3727,263.62787,-211.55736,383.13806,165.358,-244.42322
174.69296,-244.07782,-191.38885,355.98004,-183.4749,241.83267
-140.55206,-157.54419,259.97733,334.91476,139.45912,149.754
311.60046,183.11925,382.19724,526.25555,-297.4425,-177.25323
-157.69812,326.87253,45.369938,365.7497,109.17387,-335.1091
-92.64196,101.03912,-215.06693,256.41455,74.807014,-95.26291
-77.217735,223.58263,-145.98654,277.96646,74.19338,-225.203
-23.418915,-137.31598,-25.456179,141.61118,4.0693183,126.40035
-130.66435,-202.61674,-180.26213,301.1715,135.93079,209.63673
-265.00735,-80.39539,-457.45972,534.7627,279.2526,64.49622
264.6321,-311.61035,-527.41534,667.3072,-257.63223,299.78986
-87.95806,-312.68597,91.11174,337.57123,75.2547,295.17725
-578.8493,-325.09903,-179.17482,690.28937,575.9454,308.27988
-79.24195,451.50525,849.2499,965.1188,83.634254,-456.83582
233.1906,-48.98032,116.97212,265.46796,-229.88007,50.465244
155.74796,-49.110485,-83.64216,183.515,-148.38345,43.45971
-238.50346,-292.33527,-452.20004,588.9243,224.14578,297.0685
108.89155,-109.05153,73.93564,170.93085,-99.58809,110.70771
-127.02509,-371.62183,-1168.4642,1232.7241,136.49835,378.76385
172.90558,-67.91499,-1007.1711,1024.1604,-159.1924,81.99664
325.0284,-307.53638,383.17786,589.11383,-307.2642,300.19977
49.116135,-352.10193,93.97251,367.7223,-57.40221,355.52222
120.484116,164.35786,12.141905,204.18513,-110.11503,-145.85172
-173.45451,105.18212,-192.63632,279.75955,168.01898,-103.3621
278.16284,120.737755,-1288.0414,1323.2554,-241.06346,-98.39405
87.70929,-115.75717,-769.73956,783.3309,-76.628,130.48808
50.658527,-335.5223,198.02893,392.93506,-38.511726,349.45557
-75.587814,81.59011,-53.377983,123.37487,-270.59067,-164.8708
-159.55243,-248.67992,237.70808,379.22037,160.36758,243.35349
-119.27846,-89.16146,779.6717,793.77423,102.13315,99.83959
-23.629654,-250.94476,-1126.2798,1154.2152,29.02139,232.27702
-186.99538,227.86285,1314.3793,1347.027,185.39062,-225.7906
-378.53214,-17.226679,-49.281612,382.38348,376.9985,4.3590074
-167.9695,-11.282946,366.2682,403.1048,159.98764,8.416232
-43.24823,128.97618,10.698432,136.45665,41.756203,-128.37839
327.8046,-6.543498,-412.03067,526.56573,-500.35297,-90.41627
111.953514,342.94498,-383.36768,526.4207,-125.25746,-329.74063
29.409592,122.81929,150.70035,196.62305,-25.552639,-117.33302
366.3955,90.89002,-1535.9404,1581.651,-358.09308,-97.3137
-469.78506,-105.891655,473.39017,675.28674,467.01715,103.09133
-279.35245,270.63632,45.169815,391.57217,284.2778,-267.9156
-130.37895,-159.68529,-153.48074,257.0176,127.75737,158.34787
-64.6178,-150.21109,-239.58792,292.18384,84.61968,122.31272
-140.50833,226.81892,-131.52057,297.47125,143.77528,-226.46039
143.78575,-185.6822,-617.9851,661.2017,-150.89195,184.53195
-145.72139,-99.94544,-149.10208,231.20808,148.16978,95.3738
-329.60782,106.2191,-731.60944,810.2614,330.25793,-80.78636
-59.053772,-389.77954,-330.807,514.6383,60.953014,377.62027
73.87125,113.17019,-40.012146,140.94783,-99.38673,-96.88323
-177.84708,301.72467,-174.82715,391.52774,170.27725,-293.691
-98.466,-237.08023,144.28949,294.48746,98.50493,219.41037
347.60312,110.92409,760.2015,843.4001,-365.72998,-139.3543
523.5872,-397.5282,34.28412,658.3369,-519.9782,394.3918
158.14948,-245.11885,601.66077,668.68097,-136.18623,272.66956
335.89062,-91.30346,-142.41838,376.09625,-303.56082,121.07323
-230.63449,-151.22223,122.14031,301.6313,244.45602,162.80113
135.5631,-288.3345,-738.4046,806.71136,-124.84842,282.3503
6.3148775,-196.23366,43.333347,201.15964,-8.790674,194.77776
-97.03425,198.76985,475.44827,524.3817,76.991714,-191.25623
-246.70921,-485.6225,-892.08215,1045.2346,234.9887,465.49124
-256.049,176.02332,771.54553,831.7619,250.1092,-170.5736
-196.48183,22.211948,-343.61618,396.44772,195.16542,-28.774849
67.479836,-124.70593,-285.3481,318.63757,-38.457413,123.95772
-119.89277,-12.45592,-172.29422,210.2818,91.86064,160.28957
-271.44272,-53.60751,-533.34814,600.85925,280.12015,73.11399
36.588528,266.39966,-815.06586,858.2789,-40.645042,-247.52812
-168.08157,89.7476,-230.96535,299.4221,163.12953,-80.572044
-117.54744,-270.30316,-114.38322,316.26202,110.29585,263.55438
132.26524,58.214203,-35.617104,149.16951,-113.6996,-53.955475
-170.50424,206.28642,176.14183,320.402,181.05466,-200.48671
-72.93682,-79.93112,285.1891,305.02826,108.48022,64.845764
91.17138,156.1911,-56.385536,189.45572,-92.94241,-148.25279
-242.19398,-350.68634,-104.57607,438.88306,262.98654,347.56757
-0.56773293,168.37225,-562.1859,586.87506,-3.3335907,-161.43556
234.19215,-14.980432,54.230083,240.91234,-236.97086,14.510725
-320.94876,118.19072,-41.629337,344.552,304.1,-118.495605
-298.4812,-338.7843,-3.072933,451.5819,299.78986,355.2204
-29.117132,-222.1477,-0.99371165,224.05016,20.448519,213.8599
-166.7444,105.33333,-130.78717,236.80511,155.50021,-103.57196
-200.04953,303.55554,223.17747,426.58557,190.75684,-247.0337
47.171173,-258.07233,-165.67,310.27997,-69.679054,262.40356
82.0275,-206.66243,-114.73494,250.20982,-76.90559,208.03815
99.32427,243.54846,861.7549,901.0302,-51.864758,-204.88896
222.54306,275.82404,-368.57614,511.3266,-209.81361,-274.13016
-137.73218,174.95975,-153.89714,270.76675,140.41254,-183.94905
-347.48965,208.56816,-316.48956,514.3213,346.97476,-181.51364
-331.71973,144.94122,-699.4445,787.5768,340.24106,-156.00577
140.11194,-295.98532,1484.1853,1519.8832,-139.82759,298.53238
